ID,Chiku,遺跡番号,調査番号,遺物番号,No,S,V,H,X,Y,Z,Date,Pen,Size,Mark,FileLink,Soui,Syubetu,拡張表示使用,拡張線幅,拡張線色,拡張点色,レイヤー名,MARKERX,MARKERY,LAYERPAGE,INVISIBLE,DELETEFLG,HANDFLG,器械点,バック点,器械高,ミラー高,メディア
377,LV-2411,,,,,,,,-137196.430,102083.821,1.897,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
378,LV-2412,,,,,,,,-137194.916,102083.394,1.874,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
379,LV-2413,,,,,,,,-137194.526,102084.552,2.153,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
380,LV-2414,,,,,,,,-137192.833,102084.120,2.185,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
381,LV-2415,,,,,,,,-137193.236,102085.649,2.203,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
382,LV-2416,,,,,,,,-137194.640,102085.836,2.200,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
383,LV-2417,,,,,,,,-137194.311,102085.178,2.063,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
384,LV-2418,,,,,,,,-137193.534,102084.698,2.192,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
385,LV-2419,,,,,,,,-137192.469,102081.617,2.117,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
386,LV-2420,,,,,,,,-137193.435,102082.088,1.903,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
387,LV-2421,,,,,,,,-137195.325,102082.624,2.112,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
388,LV-2422,,,,,,,,-137197.398,102081.700,2.129,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
389,LV-2423,,,,,,,,-137197.345,102081.199,2.091,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
390,LV-2424,,,,,,,,-137200.910,102083.111,1.902,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
391,LV-2425,,,,,,,,-137199.055,102083.496,2.094,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
392,LV-2426,,,,,,,,-137201.226,102092.057,2.101,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
393,LV-2427,,,,,,,,-137201.183,102090.490,2.009,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
394,LV-2428,,,,,,,,-137199.959,102090.634,1.994,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
395,LV-2429,,,,,,,,-137200.118,102090.423,1.981,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
396,LV-2430,,,,,,,,-137200.684,102088.977,1.989,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
397,LV-2431,,,,,,,,-137200.829,102087.641,1.628,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
398,LV-2432,,,,,,,,-137199.913,102088.309,2.058,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
399,LV-2433,,,,,,,,-137199.629,102086.997,1.993,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
400,LV-2434,,,,,,,,-137199.649,102087.698,2.113,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
401,LV-2435,,,,,,,,-137199.538,102087.349,2.018,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
402,LV-2436,,,,,,,,-137199.216,102087.593,2.015,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
403,LV-2437,,,,,,,,-137201.248,102087.145,2.043,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
404,LV-2438,,,,,,,,-137199.276,102090.545,1.990,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
405,LV-2439,,,,,,,,-137198.993,102091.253,1.929,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
406,LV-2440,,,,,,,,-137198.762,102090.447,2.074,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
407,LV-2441,,,,,,,,-137196.334,102092.109,2.021,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
408,LV-2442,,,,,,,,-137196.847,102091.907,2.020,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
409,LV-2443,,,,,,,,-137196.799,102090.660,2.027,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
410,LV-2444,,,,,,,,-137197.151,102090.664,2.003,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
411,LV-2445,,,,,,,,-137197.985,102091.015,1.918,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
412,LV-2446,,,,,,,,-137198.255,102089.849,1.945,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
413,LV-2447,,,,,,,,-137197.453,102090.079,1.931,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
414,LV-2448,,,,,,,,-137197.563,102089.525,1.922,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
415,LV-2449,,,,,,,,-137197.160,102089.180,1.938,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
416,LV-2450,,,,,,,,-137196.914,102088.956,1.915,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
417,LV-2451,,,,,,,,-137198.165,102087.879,1.999,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
418,LV-2452,,,,,,,,-137197.869,102087.239,1.772,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
419,LV-2453,,,,,,,,-137197.200,102087.690,2.051,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
420,LV-2454,,,,,,,,-137196.358,102088.636,2.098,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
421,LV-2455,,,,,,,,-137196.398,102088.155,1.932,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
422,LV-2456,,,,,,,,-137196.722,102087.182,1.965,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
423,LV-2457,,,,,,,,-137196.000,102087.031,1.997,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
424,LV-2458,,,,,,,,-137195.449,102087.572,2.016,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
425,LV-2459,,,,,,,,-137195.525,102088.109,1.914,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
426,LV-2460,,,,,,,,-137195.130,102088.920,2.032,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
427,LV-2461,,,,,,,,-137195.058,102092.538,2.008,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
428,LV-2462,,,,,,,,-137194.963,102091.940,1.981,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
429,LV-2463,,,,,,,,-137194.842,102091.709,1.949,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
430,LV-2464,,,,,,,,-137195.262,102089.849,2.125,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
431,LV-2465,,,,,,,,-137194.338,102090.753,2.040,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
432,LV-2466,,,,,,,,-137194.010,102090.877,2.086,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
433,LV-2467,,,,,,,,-137194.126,102089.302,1.982,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
434,LV-2468,,,,,,,,-137194.235,102088.109,2.016,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
435,LV-2469,,,,,,,,-137193.687,102087.468,2.001,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
436,LV-2470,,,,,,,,-137193.613,102086.603,1.969,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
437,LV-2471,,,,,,,,-137193.227,102087.370,2.198,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
438,LV-2472,,,,,,,,-137193.580,102089.454,2.201,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
439,LV-2473,,,,,,,,-137193.277,102091.033,2.210,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
440,LV-2474,,,,,,,,-137192.439,102089.351,2.012,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
441,LV-2475,,,,,,,,-137188.961,102087.455,2.113,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
442,LV-2476,,,,,,,,-137189.780,102088.540,1.964,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
443,LV-2477,,,,,,,,-137190.626,102089.003,2.057,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
444,LV-2478,,,,,,,,-137191.825,102088.989,1.990,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
445,LV-2479,,,,,,,,-137192.348,102088.233,2.022,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
446,LV-2480,,,,,,,,-137192.471,102086.011,2.013,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
447,LV-2481,,,,,,,,-137191.153,102085.131,2.059,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
448,LV-2482,,,,,,,,-137189.815,102083.647,1.914,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
449,LV-2483,,,,,,,,-137189.322,102082.088,2.031,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
450,LV-2484,,,,,,,,-137191.047,102081.817,1.963,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
451,LV-2485,,,,,,,,-137189.184,102081.232,2.051,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
452,LV-2486,,,,,,,,-137187.620,102083.446,2.090,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
453,LV-2487,,,,,,,,-137187.717,102085.841,2.017,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
454,LV-2488,,,,,,,,-137187.725,102086.887,2.125,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
455,LV-2489,,,,,,,,-137186.453,102083.666,2.036,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
456,LV-2490,,,,,,,,-137185.790,102082.598,2.017,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
457,LV-2491,,,,,,,,-137184.908,102081.284,1.927,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
458,LV-2492,,,,,,,,-137169.997,102092.662,2.334,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
459,LV-2493,,,,,,,,-137170.347,102093.208,2.294,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
460,LV-2494,,,,,,,,-137168.168,102087.562,2.112,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
461,LV-2495,,,,,,,,-137167.997,102085.683,2.163,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
462,LV-2496,,,,,,,,-137168.578,102086.803,2.142,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
463,LV-2497,,,,,,,,-137169.267,102085.438,2.193,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
464,LV-2498,,,,,,,,-137169.101,102086.119,2.157,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
465,LV-2499,,,,,,,,-137169.589,102087.176,2.247,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
466,LV-2500,,,,,,,,-137169.427,102086.435,2.051,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
467,LV-2501,,,,,,,,-137173.300,102086.463,2.312,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
468,LV-2502,,,,,,,,-137174.355,102086.742,2.030,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
469,LV-2503,,,,,,,,-137174.563,102085.686,2.175,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
470,LV-2504,,,,,,,,-137177.338,102081.750,2.209,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
471,LV-2505,,,,,,,,-137173.575,102089.322,2.023,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
472,LV-2506,,,,,,,,-137175.045,102090.817,2.038,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
473,LV-2507,,,,,,,,-137175.684,102090.909,2.030,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
474,LV-2508,,,,,,,,-137175.827,102090.036,2.046,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
475,LV-2509,,,,,,,,-137176.747,102089.635,2.018,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
476,LV-2510,,,,,,,,-137182.125,102090.635,2.179,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
477,LV-2511,,,,,,,,-137180.489,102090.463,1.990,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
478,LV-2512,,,,,,,,-137181.911,102088.219,2.037,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
479,LV-2513,,,,,,,,-137179.617,102088.516,2.059,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
480,LV-2514,,,,,,,,-137184.300,102084.099,1.931,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
481,LV-2515,,,,,,,,-137180.908,102087.271,2.056,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
482,LV-2516,,,,,,,,-137182.584,102085.552,1.170,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
483,LV-2517,,,,,,,,-137184.830,102089.268,1.569,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
484,LV-2518,,,,,,,,-137185.749,102088.526,1.372,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
485,LV-2519,,,,,,,,-137189.534,102094.468,1.750,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
486,LV-2520,,,,,,,,-137190.595,102092.993,1.144,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
487,LV-2521,,,,,,,,-137194.268,102096.091,1.223,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
488,LV-2522,,,,,,,,-137198.849,102099.898,1.569,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
489,LV-2523,,,,,,,,-137202.672,102102.895,1.435,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
490,LV-2524,,,,,,,,-137206.376,102106.600,1.587,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
491,LV-2525,,,,,,,,-137194.209,102103.225,2.022,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
492,LV-2526,,,,,,,,-137192.469,102102.926,2.064,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
493,LV-2527,,,,,,,,-137193.008,102103.399,2.050,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
494,LV-2528,,,,,,,,-137191.552,102101.749,1.937,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
495,LV-2529,,,,,,,,-137190.948,102102.880,2.068,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
496,LV-2530,,,,,,,,-137191.544,102099.599,1.928,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
497,LV-2531,,,,,,,,-137192.337,102099.112,2.064,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
498,LV-2532,,,,,,,,-137189.523,102097.524,2.084,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
499,LV-2533,,,,,,,,-137187.097,102095.278,2.003,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
500,LV-2534,,,,,,,,-137185.743,102095.242,2.142,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
501,LV-2535,,,,,,,,-137185.491,102095.254,2.155,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
502,LV-2536,,,,,,,,-137187.563,102104.863,1.977,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
503,LV-2537,,,,,,,,-137187.187,102102.473,1.901,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
504,LV-2538,,,,,,,,-137186.221,102100.959,2.117,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
505,LV-2539,,,,,,,,-137186.334,102103.252,2.253,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
506,LV-2540,,,,,,,,-137185.730,102102.204,2.319,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
507,LV-2541,,,,,,,,-137184.592,102100.978,2.311,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
508,LV-2542,,,,,,,,-137184.380,102099.843,2.344,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
509,LV-2543,,,,,,,,-137185.035,102100.628,2.301,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
510,LV-2544,,,,,,,,-137184.205,102100.095,2.035,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
511,LV-2545,,,,,,,,-137184.279,102101.566,2.049,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
512,LV-2546,,,,,,,,-137184.174,102101.804,2.087,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
513,LV-2547,,,,,,,,-137183.837,102104.583,2.144,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
514,LV-2548,,,,,,,,-137183.713,102104.170,2.066,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
515,LV-2549,,,,,,,,-137182.275,102104.707,2.115,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
516,LV-2550,,,,,,,,-137182.215,102104.045,2.055,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
517,LV-2551,,,,,,,,-137183.066,102103.179,2.133,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
518,LV-2552,,,,,,,,-137182.318,102103.090,1.972,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
519,LV-2553,,,,,,,,-137182.950,102100.295,2.245,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
520,LV-2554,,,,,,,,-137182.838,102101.964,2.083,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
521,LV-2555,,,,,,,,-137182.101,102101.197,2.170,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
522,LV-2556,,,,,,,,-137181.316,102102.528,2.086,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
523,LV-2557,,,,,,,,-137181.467,102102.111,1.975,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
524,LV-2558,,,,,,,,-137181.617,102101.814,2.011,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
525,LV-2559,,,,,,,,-137181.067,102101.879,2.024,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
526,LV-2560,,,,,,,,-137181.389,102103.996,2.138,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
527,LV-2561,,,,,,,,-137181.170,102103.814,2.224,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
528,LV-2562,,,,,,,,-137180.805,102102.626,2.083,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
529,LV-2563,,,,,,,,-137180.620,102103.295,2.105,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
530,LV-2564,,,,,,,,-137180.145,102104.846,2.184,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
531,LV-2565,,,,,,,,-137179.814,102103.777,2.160,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
532,LV-2566,,,,,,,,-137179.818,102104.608,2.133,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
533,LV-2567,,,,,,,,-137179.554,102104.399,2.113,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
534,LV-2568,,,,,,,,-137178.413,102103.454,2.172,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
535,LV-2569,,,,,,,,-137177.962,102104.532,2.299,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
536,LV-2570,,,,,,,,-137177.700,102103.502,2.153,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
537,LV-2571,,,,,,,,-137177.388,102103.414,2.141,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
538,LV-2572,,,,,,,,-137177.600,102101.287,2.286,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
539,LV-2573,,,,,,,,-137177.952,102102.385,2.039,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
540,LV-2574,,,,,,,,-137180.075,102101.959,1.996,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
541,LV-2575,,,,,,,,-137179.896,102100.803,2.113,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
542,LV-2576,,,,,,,,-137180.584,102099.828,2.176,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
543,LV-2577,,,,,,,,-137179.835,102100.112,2.140,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
544,LV-2578,,,,,,,,-137180.356,102097.568,2.355,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
545,LV-2579,,,,,,,,-137179.834,102098.386,2.122,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
546,LV-2580,,,,,,,,-137179.069,102098.206,2.304,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
547,LV-2581,,,,,,,,-137177.552,102098.512,2.316,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
548,LV-2582,,,,,,,,-137177.405,102099.076,2.195,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
549,LV-2583,,,,,,,,-137177.267,102097.861,2.253,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
550,LV-2584,,,,,,,,-137182.289,102090.992,2.137,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
551,LV-2585,,,,,,,,-137179.902,102092.900,1.985,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
552,LV-2586,,,,,,,,-137178.625,102093.208,1.979,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
553,LV-2587,,,,,,,,-137174.348,102095.767,2.085,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
554,LV-2588,,,,,,,,-137174.979,102096.445,2.216,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
555,LV-2589,,,,,,,,-137170.802,102100.021,2.321,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
556,LV-2590,,,,,,,,-137174.439,102099.605,2.316,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
557,LV-2591,,,,,,,,-137174.457,102099.346,2.295,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
558,LV-2592,,,,,,,,-137175.129,102099.428,2.318,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
559,LV-2593,,,,,,,,-137175.307,102098.051,2.073,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
560,LV-2594,,,,,,,,-137174.481,102098.095,2.219,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
561,LV-2595,,,,,,,,-137172.587,102098.791,2.061,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
562,LV-2596,,,,,,,,-137175.841,102095.540,2.157,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
563,LV-2597,,,,,,,,-137174.474,102097.028,2.120,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
564,LV-2598,,,,,,,,-137175.311,102094.341,2.245,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
565,LV-2599,,,,,,,,-137175.015,102093.528,2.202,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
566,LV-2600,,,,,,,,-137174.508,102094.301,1.918,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
567,LV-2601,,,,,,,,-137173.920,102094.100,2.293,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
568,LV-2602,,,,,,,,-137173.300,102097.116,2.204,,1,1.000,4,,2-2,,False,,,0,1               ,0,0,0,False,False,False,,,,,
